response_id,submitted_at,product,product_version,platform,country,user_segment,score1,score2,source_file,source_row,product_norm,platform_norm,country_norm,segment_norm,submitted_at_dt,score1_norm,score2_norm,umux_score
R2212,2025-02-15 13:49:03,Payment,2.1,web,BY,,3,3,raw_responses_sample.csv,552,Payments,Web,BY,unknown,2025-02-15 13:49:03,3.0,3.0,50.0
R2016,2024-02-03 00:01:09,profile,1.3,ANDROID,ru,,5,5,raw_responses_sample.csv,553,Profile,Android,RU,unknown,2024-02-03 00:01:09,5.0,5.0,100.0
R1622,2024-07-22 23:43:57,Onboardng,2.1,Android,ru,new,2,2,raw_responses_sample.csv,554,Onboarding,Android,RU,new,2024-07-22 23:43:57,2.0,2.0,25.0
R2309,2024-10-09 04:57:25,Onboarding,2.0,,,returning ,5,5,raw_responses_sample.csv,555,Onboarding,unknown,unknown,returning,2024-10-09 04:57:25,5.0,5.0,100.0
R2388,2024-01-11 23:36:01,Payment,1.2,web,KZ,New,5,5,raw_responses_sample.csv,557,Payments,Web,KZ,new,2024-01-11 23:36:01,5.0,5.0,100.0
R2037,2025-05-20 15:02:17,Serch,2.0,iOS,RU,New,3,3,raw_responses_sample.csv,558,Search,iOS,RU,new,2025-05-20 15:02:17,3.0,3.0,50.0
R2138,2024-07-01 04:02:52,payments,2.1,web,GE,power,2,3,raw_responses_sample.csv,559,Payments,Web,GE,power,2024-07-01 04:02:52,2.0,3.0,37.5
R2108,2025-01-10 17:18:55,search,1.3,ANDROID,BY,power,3,4,raw_responses_sample.csv,561,Search,Android,BY,power,2025-01-10 17:18:55,3.0,4.0,62.5
R1881,2024-07-15 08:57:55,ONBOARDING,1.3,web,,returning ,4,4,raw_responses_sample.csv,563,Onboarding,Web,unknown,returning,2024-07-15 08:57:55,4.0,4.0,75.0
R2369,2024-12-19 20:29:30,Profile,1.3,web,GE,power,4,3,raw_responses_sample.csv,564,Profile,Web,GE,power,2024-12-19 20:29:30,4.0,3.0,62.5
R1304,2099-12-31 12:00:00,CHECKOUT,1.3,iOS,RU,returning,4,4,raw_responses_sample.csv,565,Checkout,iOS,RU,returning,2099-12-31 12:00:00,4.0,4.0,75.0
R2083,2024-04-19 14:26:52,profile,2.0,Android,RU,power,3,3,raw_responses_sample.csv,566,Profile,Android,RU,power,2024-04-19 14:26:52,3.0,3.0,50.0
R1314,2024-06-25 11:13:58,Profile,2.1,Web,BY,New,5,5,raw_responses_sample.csv,567,Profile,Web,BY,new,2024-06-25 11:13:58,5.0,5.0,100.0
R1667,2025-03-17 01:12:06,Checkout,1.2,,GE,returning ,5,5,raw_responses_sample.csv,568,Checkout,unknown,GE,returning,2025-03-17 01:12:06,5.0,5.0,100.0
R1938,2025-02-13 16:46:59,ONBOARDING,2.0,Android,RU,new,3,1,raw_responses_sample.csv,569,Onboarding,Android,RU,new,2025-02-13 16:46:59,3.0,1.0,25.0
R1786,2024-05-03 01:12:15,PROFILE,2.0,ANDROID,KZ,New,3,5,raw_responses_sample.csv,570,Profile,Android,KZ,new,2024-05-03 01:12:15,3.0,5.0,75.0
R2098,2024-04-23 18:30:59, search,2.1,,RU,new,3,3,raw_responses_sample.csv,571,Search,unknown,RU,new,2024-04-23 18:30:59,3.0,3.0,50.0
R1144,2024-03-20 09:54:50,Profile,1.3,ANDROID,ru,returning ,4,4,raw_responses_sample.csv,572,Profile,Android,RU,returning,2024-03-20 09:54:50,4.0,4.0,75.0
R1067,2024-11-19 03:47:34,search,2.0,Android,KZ,,3,4,raw_responses_sample.csv,573,Search,Android,KZ,unknown,2024-11-19 03:47:34,3.0,4.0,62.5
R1158,2024-12-12 20:11:53, Payments,2.0,,AM,,3,3,raw_responses_sample.csv,574,Payments,unknown,AM,unknown,2024-12-12 20:11:53,3.0,3.0,50.0
R2406,2024-10-11 07:12:31,ONBOARDING,1.2,web,AM,,2,3,raw_responses_sample.csv,575,Onboarding,Web,AM,unknown,2024-10-11 07:12:31,2.0,3.0,37.5
R2275,2025-06-28 05:51:32,Checkout,1.2,ANDROID,AM,returning ,5,4,raw_responses_sample.csv,576,Checkout,Android,AM,returning,2025-06-28 05:51:32,5.0,4.0,87.5
R1409,2024-04-08 05:49:34,Search,1.3,,RU,returning,4,4,raw_responses_sample.csv,577,Search,unknown,RU,returning,2024-04-08 05:49:34,4.0,4.0,75.0
R1065,2024-01-18 02:18:14,ONBOARDING,2.1,,KZ,power,2,2,raw_responses_sample.csv,578,Onboarding,unknown,KZ,power,2024-01-18 02:18:14,2.0,2.0,25.0
R2084,2024-11-06 01:41:41,PROFILE,1.2,ANDROID,AM,new,4,4,raw_responses_sample.csv,579,Profile,Android,AM,new,2024-11-06 01:41:41,4.0,4.0,75.0
R1192,2025-05-28 19:58:30,PROFILE,1.3,,RU,,4,4,raw_responses_sample.csv,580,Profile,unknown,RU,unknown,2025-05-28 19:58:30,4.0,4.0,75.0
R1198,2025-06-27 07:40:14,Payments,1.3,iOS,AM,power,3,4,raw_responses_sample.csv,582,Payments,iOS,AM,power,2025-06-27 07:40:14,3.0,4.0,62.5
R1640,2024-01-22 09:12:04,Onboarding,2.1,Android,ru,returning ,2,3,raw_responses_sample.csv,583,Onboarding,Android,RU,returning,2024-01-22 09:12:04,2.0,3.0,37.5
R1254,2025-01-03 22:57:51,Payments,2.1,iOS,ru,returning,1,1,raw_responses_sample.csv,584,Payments,iOS,RU,returning,2025-01-03 22:57:51,1.0,1.0,0.0
R2185,2024-04-16 01:23:01,PROFILE,2.1,,KZ,,3,3,raw_responses_sample.csv,585,Profile,unknown,KZ,unknown,2024-04-16 01:23:01,3.0,3.0,50.0
R1840,2025-06-20 02:29:03,CHECKOUT,2.1,ANDROID,RU,returning,4,4,raw_responses_sample.csv,586,Checkout,Android,RU,returning,2025-06-20 02:29:03,4.0,4.0,75.0
R2420,2024-02-05 20:18:20,PROFILE,2.0,ANDROID,RU,returning ,3,4,raw_responses_sample.csv,587,Profile,Android,RU,returning,2024-02-05 20:18:20,3.0,4.0,62.5
R1181,2024-09-30 14:15:09,Search,1.2,iOS,BY,New,3,4,raw_responses_sample.csv,588,Search,iOS,BY,new,2024-09-30 14:15:09,3.0,4.0,62.5
R1264,2024-09-01 09:07:11, search,1.2,,KZ,returning ,3,3,raw_responses_sample.csv,589,Search,unknown,KZ,returning,2024-09-01 09:07:11,3.0,3.0,50.0
R1647,2024-05-30 18:46:58,Serch,2.1,Web,,new,5,3,raw_responses_sample.csv,590,Search,Web,unknown,new,2024-05-30 18:46:58,5.0,3.0,75.0
R2278,2024-06-03 08:54:14,PROFILE,1.2,,ru,power,5,5,raw_responses_sample.csv,591,Profile,unknown,RU,power,2024-06-03 08:54:14,5.0,5.0,100.0
R1781,2025-05-02 16:57:01,Payments,1.2,,GE,returning,4,3,raw_responses_sample.csv,592,Payments,unknown,GE,returning,2025-05-02 16:57:01,4.0,3.0,62.5
R1889,2025-05-02 21:54:44,Checkout,2.0,,AM,power,2,3,raw_responses_sample.csv,593,Checkout,unknown,AM,power,2025-05-02 21:54:44,2.0,3.0,37.5
R1127,2024-08-13 12:38:03,Payments,2.1,Android,BY,returning,2,2,raw_responses_sample.csv,594,Payments,Android,BY,returning,2024-08-13 12:38:03,2.0,2.0,25.0
R2187,2024-01-18 10:53:43,Payment,2.0,,KZ,returning ,3,3,raw_responses_sample.csv,595,Payments,unknown,KZ,returning,2024-01-18 10:53:43,3.0,3.0,50.0
R1401,2025-01-11 18:34:47,PROFILE,1.3,Android,ru,,5,4,raw_responses_sample.csv,597,Profile,Android,RU,unknown,2025-01-11 18:34:47,5.0,4.0,87.5
R2455,2024-09-08 23:53:45,Checkout,2.1,web,AM,,4,4,raw_responses_sample.csv,600,Checkout,Web,AM,unknown,2024-09-08 23:53:45,4.0,4.0,75.0
R1910,2024-05-07 06:42:57,Payments,2.1,Android,ru,returning ,5,4,raw_responses_sample.csv,601,Payments,Android,RU,returning,2024-05-07 06:42:57,5.0,4.0,87.5
R2441,2024-10-20 11:05:38,profile,1.3,web,ru,New,4,3,raw_responses_sample.csv,602,Profile,Web,RU,new,2024-10-20 11:05:38,4.0,3.0,62.5
R2040,2025-02-13 02:35:49,profile,2.0,web,GE,new,3,4,raw_responses_sample.csv,603,Profile,Web,GE,new,2025-02-13 02:35:49,3.0,4.0,62.5
R1189,2024-01-18 11:21:43,Payments,2.1,web,GE,power,2,2,raw_responses_sample.csv,604,Payments,Web,GE,power,2024-01-18 11:21:43,2.0,2.0,25.0
R1538,2024-06-23 10:36:55,PROFILE,1.3,Android,KZ,,4,4,raw_responses_sample.csv,605,Profile,Android,KZ,unknown,2024-06-23 10:36:55,4.0,4.0,75.0
R1017,2024-03-01 07:04:57,Payments,1.3,Web,RU,returning ,5,4,raw_responses_sample.csv,606,Payments,Web,RU,returning,2024-03-01 07:04:57,5.0,4.0,87.5
R1363,2024-03-31 04:39:27,ONBOARDING,1.3,web,AM,New,1,2,raw_responses_sample.csv,607,Onboarding,Web,AM,new,2024-03-31 04:39:27,1.0,2.0,12.5
R1718,2024-11-27 22:25:43,Profile,1.2,,AM,,4,4,raw_responses_sample.csv,608,Profile,unknown,AM,unknown,2024-11-27 22:25:43,4.0,4.0,75.0
R2453,2024-12-25 00:16:44, Checkout ,2.1,web,ru,returning ,5,4,raw_responses_sample.csv,610,Checkout,Web,RU,returning,2024-12-25 00:16:44,5.0,4.0,87.5
R1757,2024-04-11 04:41:23, search,2.1,Android,RU,,4,3,raw_responses_sample.csv,611,Search,Android,RU,unknown,2024-04-11 04:41:23,4.0,3.0,62.5
R2178,2024-11-05 16:48:07,onboarding,2.1,ANDROID,AM,New,2,3,raw_responses_sample.csv,612,Onboarding,Android,AM,new,2024-11-05 16:48:07,2.0,3.0,37.5
R1416,2024-11-08 06:47:47,Payment,2.1,Android,AM,,1,1,raw_responses_sample.csv,613,Payments,Android,AM,unknown,2024-11-08 06:47:47,1.0,1.0,0.0
R2490,2025-02-01 14:38:13,profile,2.0,Android,,new,3,4,raw_responses_sample.csv,614,Profile,Android,unknown,new,2025-02-01 14:38:13,3.0,4.0,62.5
R1481,2099-12-31 12:00:00,checkout,1.3,,AM,,5,5,raw_responses_sample.csv,615,Checkout,unknown,AM,unknown,2099-12-31 12:00:00,5.0,5.0,100.0
R1749,2024-08-12 18:58:43,Onboardng,2.1,ANDROID,ru,,2,3,raw_responses_sample.csv,617,Onboarding,Android,RU,unknown,2024-08-12 18:58:43,2.0,3.0,37.5
R1785,2024-01-28 22:03:19,ONBOARDING,1.2,iOS,BY,returning,2,2,raw_responses_sample.csv,619,Onboarding,iOS,BY,returning,2024-01-28 22:03:19,2.0,2.0,25.0
R2399,2024-12-18 23:03:39,Serch,1.3,iOS,,,4,4,raw_responses_sample.csv,620,Search,iOS,unknown,unknown,2024-12-18 23:03:39,4.0,4.0,75.0
R2285,2025-04-12 00:00:24, Payments,2.0,web,ru,new,1,2,raw_responses_sample.csv,621,Payments,Web,RU,new,2025-04-12 00:00:24,1.0,2.0,12.5
R1317,2099-12-31 12:00:00,search,2.1,iOS,BY,returning ,2,3,raw_responses_sample.csv,622,Search,iOS,BY,returning,2099-12-31 12:00:00,2.0,3.0,37.5
R2478,2024-10-25 20:15:13,Payment,1.3,Android,,,5,5,raw_responses_sample.csv,623,Payments,Android,unknown,unknown,2024-10-25 20:15:13,5.0,5.0,100.0
R1722,2024-05-10 15:55:53,Onboardng,2.0,,BY,New,3,3,raw_responses_sample.csv,624,Onboarding,unknown,BY,new,2024-05-10 15:55:53,3.0,3.0,50.0
R2323,2024-04-02 20:25:20,ONBOARDING,2.0,,KZ,,3,2,raw_responses_sample.csv,626,Onboarding,unknown,KZ,unknown,2024-04-02 20:25:20,3.0,2.0,37.5
R2006,2024-05-31 15:55:20,Search,1.2,,AM,power,4,5,raw_responses_sample.csv,627,Search,unknown,AM,power,2024-05-31 15:55:20,4.0,5.0,87.5
R1523,2024-08-20 13:15:36,onboarding,1.2,web,BY,returning ,3,2,raw_responses_sample.csv,628,Onboarding,Web,BY,returning,2024-08-20 13:15:36,3.0,2.0,37.5
R1275,2025-02-06 15:09:36,Onboardng,1.3,,AM,New,3,2,raw_responses_sample.csv,629,Onboarding,unknown,AM,new,2025-02-06 15:09:36,3.0,2.0,37.5
R2252,2024-07-06 22:59:41,payments,1.3,Android,,,3,5,raw_responses_sample.csv,630,Payments,Android,unknown,unknown,2024-07-06 22:59:41,3.0,5.0,75.0
R1966,2024-10-30 03:32:56,Serch,1.2,Android,RU,returning,4,4,raw_responses_sample.csv,631,Search,Android,RU,returning,2024-10-30 03:32:56,4.0,4.0,75.0
R1241,2099-12-31 12:00:00,CHECKOUT,2.0,web,AM,returning,3,3,raw_responses_sample.csv,632,Checkout,Web,AM,returning,2099-12-31 12:00:00,3.0,3.0,50.0
R2088,2024-12-22 18:39:53, Payments,2.0,iOS,RU,new,3,3,raw_responses_sample.csv,633,Payments,iOS,RU,new,2024-12-22 18:39:53,3.0,3.0,50.0
R1576,2024-02-01 07:27:44, Payments,2.0,,BY,,3,3,raw_responses_sample.csv,634,Payments,unknown,BY,unknown,2024-02-01 07:27:44,3.0,3.0,50.0
R2489,2025-01-24 00:34:48,profile,2.1,Android,,New,5,5,raw_responses_sample.csv,635,Profile,Android,unknown,new,2025-01-24 00:34:48,5.0,5.0,100.0
R2092,2025-03-20 16:51:50,Profile,2.0,iOS,GE,new,4,5,raw_responses_sample.csv,636,Profile,iOS,GE,new,2025-03-20 16:51:50,4.0,5.0,87.5
R1687,2024-08-28 20:19:37,Profile,2.0,,RU,,4,4,raw_responses_sample.csv,637,Profile,unknown,RU,unknown,2024-08-28 20:19:37,4.0,4.0,75.0
R2443,2024-10-26 04:52:43,profile,2.0,,GE,New,3,3,raw_responses_sample.csv,638,Profile,unknown,GE,new,2024-10-26 04:52:43,3.0,3.0,50.0
R2347,2024-03-08 10:15:23,payments,2.1,Android,ru,New,3,1,raw_responses_sample.csv,640,Payments,Android,RU,new,2024-03-08 10:15:23,3.0,1.0,25.0
R1370,2024-01-10 09:26:42,Payments,2.0,,GE,power,2,2,raw_responses_sample.csv,641,Payments,unknown,GE,power,2024-01-10 09:26:42,2.0,2.0,25.0
R1902,2024-02-25 22:19:29,onboarding,2.1,ANDROID,KZ,New,4,4,raw_responses_sample.csv,642,Onboarding,Android,KZ,new,2024-02-25 22:19:29,4.0,4.0,75.0
R1349,2025-04-01 05:55:30,Check out,1.2,ANDROID,BY,power,4,5,raw_responses_sample.csv,643,Checkout,Android,BY,power,2025-04-01 05:55:30,4.0,5.0,87.5
R1353,2025-06-17 19:25:37,Search,2.1,iOS,GE,,3,4,raw_responses_sample.csv,644,Search,iOS,GE,unknown,2025-06-17 19:25:37,3.0,4.0,62.5
R1386,2025-04-12 10:23:52,Checkout,2.0,Android,ru,New,4,3,raw_responses_sample.csv,645,Checkout,Android,RU,new,2025-04-12 10:23:52,4.0,3.0,62.5
R2182,2024-01-11 06:28:23,onboarding,2.1,iOS,GE,power,1,3,raw_responses_sample.csv,646,Onboarding,iOS,GE,power,2024-01-11 06:28:23,1.0,3.0,25.0
R2485,2024-08-30 04:01:35,Payment,2.0,Android,KZ,,3,2,raw_responses_sample.csv,648,Payments,Android,KZ,unknown,2024-08-30 04:01:35,3.0,2.0,37.5
R1050,2024-03-23 04:09:14,Serch,1.3,,KZ,,4,5,raw_responses_sample.csv,649,Search,unknown,KZ,unknown,2024-03-23 04:09:14,4.0,5.0,87.5
R1737,2025-02-26 03:29:42,Check out,1.2,Web,BY,power,3,4,raw_responses_sample.csv,651,Checkout,Web,BY,power,2025-02-26 03:29:42,3.0,4.0,62.5
R1688,2024-11-29 01:29:42,Serch,1.2,ANDROID,GE,New,4,4,raw_responses_sample.csv,652,Search,Android,GE,new,2024-11-29 01:29:42,4.0,4.0,75.0
R1967,2024-10-20 07:58:56, Checkout ,1.3,,,,4,4,raw_responses_sample.csv,653,Checkout,unknown,unknown,unknown,2024-10-20 07:58:56,4.0,4.0,75.0
R1821,2024-12-12 06:19:29,onboarding,2.1,Web,ru,power,2,1,raw_responses_sample.csv,654,Onboarding,Web,RU,power,2024-12-12 06:19:29,2.0,1.0,12.5
R1519,2025-01-30 07:24:32,Search,1.2,Web,AM,,5,5,raw_responses_sample.csv,655,Search,Web,AM,unknown,2025-01-30 07:24:32,5.0,5.0,100.0
R2041,2024-05-04 11:39:06,Profile,2.0,Android,RU,,3,3,raw_responses_sample.csv,656,Profile,Android,RU,unknown,2024-05-04 11:39:06,3.0,3.0,50.0
R2055,2025-02-18 12:25:06,checkout,1.2,,ru,,4,5,raw_responses_sample.csv,657,Checkout,unknown,RU,unknown,2025-02-18 12:25:06,4.0,5.0,87.5
R2213,2024-12-09 17:23:07,checkout,2.1,web,GE,,2,3,raw_responses_sample.csv,658,Checkout,Web,GE,unknown,2024-12-09 17:23:07,2.0,3.0,37.5
R1321,2025-05-19 17:19:11, Payments,1.3,iOS,RU,new,4,2,raw_responses_sample.csv,659,Payments,iOS,RU,new,2025-05-19 17:19:11,4.0,2.0,50.0
R1043,2024-11-07 09:13:27,Payment,2.0,web,AM,New,1,3,raw_responses_sample.csv,660,Payments,Web,AM,new,2024-11-07 09:13:27,1.0,3.0,25.0
R1636,2025-03-09 08:03:04, search,2.0,Web,AM,New,4,3,raw_responses_sample.csv,661,Search,Web,AM,new,2025-03-09 08:03:04,4.0,3.0,62.5
R2115,2025-06-15 08:10:24,Serch,2.1,,KZ,returning,2,3,raw_responses_sample.csv,663,Search,unknown,KZ,returning,2025-06-15 08:10:24,2.0,3.0,37.5
R2245,2024-11-08 15:45:28, search,2.0,Android,,,4,3,raw_responses_sample.csv,664,Search,Android,unknown,unknown,2024-11-08 15:45:28,4.0,3.0,62.5
R1154,2025-04-13 02:07:53, Checkout ,1.3,ANDROID,GE,new,3,4,raw_responses_sample.csv,665,Checkout,Android,GE,new,2025-04-13 02:07:53,3.0,4.0,62.5
R1534,2024-11-07 09:29:10, Checkout ,1.3,Web,GE,new,4,5,raw_responses_sample.csv,667,Checkout,Web,GE,new,2024-11-07 09:29:10,4.0,5.0,87.5
R1958,2024-04-18 23:47:44,Serch,1.3,,BY,,4,4,raw_responses_sample.csv,668,Search,unknown,BY,unknown,2024-04-18 23:47:44,4.0,4.0,75.0
R1294,2024-06-28 03:00:45,payments,1.2,,RU,returning,2,4,raw_responses_sample.csv,669,Payments,unknown,RU,returning,2024-06-28 03:00:45,2.0,4.0,50.0
R2449,2024-04-20 15:09:58,Onboarding,1.2,,BY,returning,5,3,raw_responses_sample.csv,670,Onboarding,unknown,BY,returning,2024-04-20 15:09:58,5.0,3.0,75.0
R1590,2024-06-20 06:36:46,profile,1.3,iOS,,power,4,3,raw_responses_sample.csv,672,Profile,iOS,unknown,power,2024-06-20 06:36:46,4.0,3.0,62.5
R2450,2024-04-08 06:01:01,Profile,2.0,Web,RU,returning,4,3,raw_responses_sample.csv,673,Profile,Web,RU,returning,2024-04-08 06:01:01,4.0,3.0,62.5
R2390,2024-07-16 15:18:17,Search,1.3,web,,new,5,4,raw_responses_sample.csv,674,Search,Web,unknown,new,2024-07-16 15:18:17,5.0,4.0,87.5
R1558,2025-06-20 09:49:20,Profile,1.3,iOS,ru,returning ,5,5,raw_responses_sample.csv,675,Profile,iOS,RU,returning,2025-06-20 09:49:20,5.0,5.0,100.0
R2193,2025-02-27 07:53:12, search,1.3,Android,KZ,power,4,5,raw_responses_sample.csv,676,Search,Android,KZ,power,2025-02-27 07:53:12,4.0,5.0,87.5
R2215,2025-05-16 14:23:03,PROFILE,1.2,,BY,power,4,4,raw_responses_sample.csv,677,Profile,unknown,BY,power,2025-05-16 14:23:03,4.0,4.0,75.0
R2233,2024-12-08 14:41:11,Onboarding,1.3,web,GE,,3,3,raw_responses_sample.csv,678,Onboarding,Web,GE,unknown,2024-12-08 14:41:11,3.0,3.0,50.0
R1299,2024-11-23 08:52:04,Check out,2.1,Web,RU,returning ,4,4,raw_responses_sample.csv,679,Checkout,Web,RU,returning,2024-11-23 08:52:04,4.0,4.0,75.0
R1661,2024-11-26 10:52:54,Onboardng,1.2,Web,,,3,3,raw_responses_sample.csv,681,Onboarding,Web,unknown,unknown,2024-11-26 10:52:54,3.0,3.0,50.0
R2036,2024-03-17 18:57:41, Payments,1.3,,ru,New,4,4,raw_responses_sample.csv,682,Payments,unknown,RU,new,2024-03-17 18:57:41,4.0,4.0,75.0
R1117,2024-08-08 13:28:56,Profile,1.2,web,BY,,4,4,raw_responses_sample.csv,683,Profile,Web,BY,unknown,2024-08-08 13:28:56,4.0,4.0,75.0
R1388,2024-06-17 15:08:52,Serch,2.0,iOS,BY,returning ,3,3,raw_responses_sample.csv,684,Search,iOS,BY,returning,2024-06-17 15:08:52,3.0,3.0,50.0
R2341,2024-03-24 10:28:48,Onboarding,2.0,ANDROID,BY,new,2,3,raw_responses_sample.csv,686,Onboarding,Android,BY,new,2024-03-24 10:28:48,2.0,3.0,37.5
R2249,2024-08-17 04:17:38,Checkout,1.2,,KZ,power,4,5,raw_responses_sample.csv,687,Checkout,unknown,KZ,power,2024-08-17 04:17:38,4.0,5.0,87.5
R1026,2024-09-09 18:38:02,Onboarding,2.1,web,,returning ,4,5,raw_responses_sample.csv,688,Onboarding,Web,unknown,returning,2024-09-09 18:38:02,4.0,5.0,87.5
R1827,2025-01-21 18:10:59,profile,1.3,Web,GE,new,4,4,raw_responses_sample.csv,689,Profile,Web,GE,new,2025-01-21 18:10:59,4.0,4.0,75.0
R2287,2024-11-27 01:09:54,Profile,2.1,Android,GE,new,5,4,raw_responses_sample.csv,690,Profile,Android,GE,new,2024-11-27 01:09:54,5.0,4.0,87.5
R1058,2024-04-27 05:19:06,Search,2.0,Web,GE,,4,4,raw_responses_sample.csv,691,Search,Web,GE,unknown,2024-04-27 05:19:06,4.0,4.0,75.0
R1380,2025-02-25 14:02:04,Onboardng,2.1,,BY,new,3,3,raw_responses_sample.csv,692,Onboarding,unknown,BY,new,2025-02-25 14:02:04,3.0,3.0,50.0
R1663,2024-08-11 04:32:14,Profile,2.0,ANDROID,GE,,4,4,raw_responses_sample.csv,693,Profile,Android,GE,unknown,2024-08-11 04:32:14,4.0,4.0,75.0
R2265,2024-07-26 06:42:45,Onboardng,2.1,Web,ru,power,3,3,raw_responses_sample.csv,694,Onboarding,Web,RU,power,2024-07-26 06:42:45,3.0,3.0,50.0
R1449,2024-04-02 17:18:46,Payment,1.2,Web,ru,power,3,3,raw_responses_sample.csv,695,Payments,Web,RU,power,2024-04-02 17:18:46,3.0,3.0,50.0
R2352,2024-01-29 01:19:24,payments,1.3,Web,GE,new,2,1,raw_responses_sample.csv,696,Payments,Web,GE,new,2024-01-29 01:19:24,2.0,1.0,12.5
R1492,2099-12-31 12:00:00, Payments,2.0,Web,ru,power,2,3,raw_responses_sample.csv,697,Payments,Web,RU,power,2099-12-31 12:00:00,2.0,3.0,37.5
R2231,2024-08-10 13:57:38,Onboardng,2.1,Web,ru,power,2,2,raw_responses_sample.csv,698,Onboarding,Web,RU,power,2024-08-10 13:57:38,2.0,2.0,25.0
R1084,2024-01-15 17:26:05,payments,1.3,iOS,AM,new,3,2,raw_responses_sample.csv,699,Payments,iOS,AM,new,2024-01-15 17:26:05,3.0,2.0,37.5
R1955,2024-10-25 01:40:09,CHECKOUT,1.3,Android,BY,,5,5,raw_responses_sample.csv,700,Checkout,Android,BY,unknown,2024-10-25 01:40:09,5.0,5.0,100.0
R1809,2024-08-26 19:50:42,PROFILE,2.1,iOS,AM,New,5,5,raw_responses_sample.csv,701,Profile,iOS,AM,new,2024-08-26 19:50:42,5.0,5.0,100.0
R1652,2025-03-30 23:26:51,Serch,2.1,Web,KZ,,4,4,raw_responses_sample.csv,702,Search,Web,KZ,unknown,2025-03-30 23:26:51,4.0,4.0,75.0
R1849,2024-07-18 12:02:00,profile,2.1,iOS,,returning,3,4,raw_responses_sample.csv,703,Profile,iOS,unknown,returning,2024-07-18 12:02:00,3.0,4.0,62.5
R1330,2024-02-04 09:01:20,profile,1.3,iOS,RU,power,4,4,raw_responses_sample.csv,704,Profile,iOS,RU,power,2024-02-04 09:01:20,4.0,4.0,75.0
R1748,2024-12-21 14:44:27,Profile,1.2,Android,BY,,2,3,raw_responses_sample.csv,705,Profile,Android,BY,unknown,2024-12-21 14:44:27,2.0,3.0,37.5
R1031,2024-07-27 21:40:54, search,2.0,ANDROID,AM,power,2,2,raw_responses_sample.csv,706,Search,Android,AM,power,2024-07-27 21:40:54,2.0,2.0,25.0
R1024,2024-02-29 18:47:34,Profile,1.3,,BY,new,4,4,raw_responses_sample.csv,707,Profile,unknown,BY,new,2024-02-29 18:47:34,4.0,4.0,75.0
R1707,2024-08-29 09:13:55,Profile,2.0,web,,power,3,4,raw_responses_sample.csv,708,Profile,Web,unknown,power,2024-08-29 09:13:55,3.0,4.0,62.5
R2481,2024-09-29 01:27:40, Payments,2.0,ANDROID,RU,New,1,2,raw_responses_sample.csv,709,Payments,Android,RU,new,2024-09-29 01:27:40,1.0,2.0,12.5
R1886,2024-05-22 00:38:07,Check out,1.2,Web,,,3,4,raw_responses_sample.csv,710,Checkout,Web,unknown,unknown,2024-05-22 00:38:07,3.0,4.0,62.5
R2417,2024-05-31 14:40:24,PROFILE,1.2,Android,GE,New,3,4,raw_responses_sample.csv,712,Profile,Android,GE,new,2024-05-31 14:40:24,3.0,4.0,62.5
R1030,2024-04-16 04:16:07,Search,1.2,,GE,returning,3,3,raw_responses_sample.csv,713,Search,unknown,GE,returning,2024-04-16 04:16:07,3.0,3.0,50.0
R1345,2024-04-10 07:08:19,Serch,2.0,Web,BY,,3,4,raw_responses_sample.csv,714,Search,Web,BY,unknown,2024-04-10 07:08:19,3.0,4.0,62.5
R1282,2024-04-07 00:13:30,Search,1.3,Android,GE,returning,4,4,raw_responses_sample.csv,715,Search,Android,GE,returning,2024-04-07 00:13:30,4.0,4.0,75.0
R1961,2024-06-30 12:43:38,onboarding,2.0,iOS,KZ,new,3,3,raw_responses_sample.csv,716,Onboarding,iOS,KZ,new,2024-06-30 12:43:38,3.0,3.0,50.0
R1970,2025-05-26 21:23:59, search,2.0,,ru,new,3,3,raw_responses_sample.csv,717,Search,unknown,RU,new,2025-05-26 21:23:59,3.0,3.0,50.0
R1863,2024-01-25 07:54:46,CHECKOUT,2.1,Web,KZ,returning,3,3,raw_responses_sample.csv,718,Checkout,Web,KZ,returning,2024-01-25 07:54:46,3.0,3.0,50.0
R1329,2025-02-27 15:56:24,profile,2.1,ANDROID,AM,new,3,2,raw_responses_sample.csv,719,Profile,Android,AM,new,2025-02-27 15:56:24,3.0,2.0,37.5
R2134,2024-10-27 03:21:57,Onboardng,2.1,ANDROID,GE,returning ,3,2,raw_responses_sample.csv,720,Onboarding,Android,GE,returning,2024-10-27 03:21:57,3.0,2.0,37.5
R2167,2024-03-24 03:27:44,Search,2.1,web,KZ,,3,2,raw_responses_sample.csv,721,Search,Web,KZ,unknown,2024-03-24 03:27:44,3.0,2.0,37.5
R2269,2024-03-16 10:49:46,profile,2.0,Android,ru,returning,4,4,raw_responses_sample.csv,722,Profile,Android,RU,returning,2024-03-16 10:49:46,4.0,4.0,75.0
R1073,2024-11-08 18:39:03,PROFILE,2.0,,RU,,5,3,raw_responses_sample.csv,724,Profile,unknown,RU,unknown,2024-11-08 18:39:03,5.0,3.0,75.0
R1452,2025-04-14 21:29:57,Payments,2.1,web,RU,power,3,1,raw_responses_sample.csv,725,Payments,Web,RU,power,2025-04-14 21:29:57,3.0,1.0,25.0
R1998,2025-04-21 03:05:11,PROFILE,1.2,iOS,AM,,3,4,raw_responses_sample.csv,726,Profile,iOS,AM,unknown,2025-04-21 03:05:11,3.0,4.0,62.5
